eff,win,p05,pior,cap,w,cuts,eff_por_cap
1.133729646344063,76.47058823529412,0.8129523768266085,0.8015624537672996,1.5667808219178083,"(1, 6, 1, 3)","(64, 74, 84, 92)",0.23594596212970614
1.1390032846244356,77.31092436974791,0.8477073107556993,0.8391610790227098,1.45,"(1, 6, 1, 4)","(70, 78, 86, 94)",0.3088961880543013
1.1493804280559532,78.15126050420169,0.8305264457558615,0.819417497248528,1.5486301369863014,"(1, 6, 1, 4)","(70, 76, 82, 88)",0.27227893253644403
1.1402112588490925,78.15126050420169,0.8203409433410594,0.8090323913279466,1.5804794520547945,"(1, 6, 1, 4)","(64, 74, 84, 92)",0.24154387955123896
1.1445300210938076,77.31092436974791,0.853817757430651,0.8391610790227098,1.4640410958904109,"(1, 6, 1, 5)","(70, 78, 86, 94)",0.3114595288516003
1.1528282863509811,78.99159663865547,0.8381554880702435,0.8265177100008092,1.558904109589041,"(1, 6, 1, 5)","(70, 76, 82, 88)",0.273442767245628
1.14308607564049,78.15126050420169,0.827062148079624,0.8145355343943713,1.5941780821917808,"(1, 6, 1, 5)","(64, 74, 84, 92)",0.24081345295114154
1.1479374597299932,78.15126050420169,0.8553755732731173,0.8391610790227098,1.4801369863013698,"(1, 6, 1, 6)","(70, 78, 86, 94)",0.3081151087101142
1.154352778732691,78.99159663865547,0.8418266764053355,0.8271623766350931,1.5743150684931506,"(1, 6, 1, 6)","(70, 76, 82, 88)",0.26875975784106015
1.1236316927143644,76.47058823529412,0.8145601412379547,0.8065091241565552,1.4575342465753425,"(1, 6, 2, 1)","(70, 78, 86, 94)",0.27021298108229336
1.1348309279106017,76.47058823529412,0.7813359728136331,0.7725370351375419,1.5818493150684931,"(1, 6, 2, 1)","(70, 76, 82, 88)",0.23172825750380044
1.1274939047827162,76.47058823529412,0.7916945418954521,0.7772825468628125,1.566095890410959,"(1, 6, 2, 1)","(64, 74, 84, 92)",0.22521609314309204
1.1333748424788692,76.47058823529412,0.8303742924785326,0.8226117135181213,1.4476027397260274,"(1, 6, 2, 2)","(70, 78, 86, 94)",0.29797592963909575
1.1439751011755874,77.31092436974791,0.8053870531658052,0.7939249663829698,1.5534246575342465,"(1, 6, 2, 2)","(70, 76, 82, 88)",0.2601530293519278
1.135075822555164,76.47058823529412,0.8043780226306357,0.7913704803337146,1.5547945205479452,"(1, 6, 2, 2)","(64, 74, 84, 92)",0.2434700011488142
1.1365400489757667,76.47058823529412,0.8392171589881339,0.8314253897832309,1.451027397260274,"(1, 6, 2, 3)","(70, 78, 86, 94)",0.3027311640161265
1.1501308252762328,78.15126050420169,0.8199423180239918,0.8072580966821171,1.5486301369863014,"(1, 6, 2, 3)","(70, 76, 82, 88)",0.2736466977569287
1.139707994011938,77.31092436974791,0.8114181955237588,0.7994444249490023,1.5678082191780822,"(1, 6, 2, 3)","(64, 74, 84, 92)",0.24604785435154322
1.1395727090809082,78.15126050420169,0.8467669840990503,0.8379877358398353,1.457876712328767,"(1, 6, 2, 4)","(70, 78, 86, 94)",0.3048259614930831
1.156727702131261,78.99159663865547,0.8310674381972154,0.8164793604527605,1.5537671232876713,"(1, 6, 2, 4)","(70, 76, 82, 88)",0.2830209587033284
1.1435941754114076,78.15126050420169,0.820835477642432,0.8095313720043574,1.582876712328767,"(1, 6, 2, 4)","(64, 74, 84, 92)",0.24635428448960653
1.145083049404962,78.15126050420169,0.8509455599116974,0.8429377194653715,1.4712328767123288,"(1, 6, 2, 5)","(70, 78, 86, 94)",0.3078797269349483
1.159908072680881,78.99159663865547,0.8371598774752333,0.8225419821924023,1.5678082191780822,"(1, 6, 2, 5)","(70, 76, 82, 88)",0.2816233849385842
1.1453444858635664,78.99159663865547,0.8233520790098346,0.8116939226883347,1.5952054794520547,"(1, 6, 2, 5)","(64, 74, 84, 92)",0.24419211664074453
1.1487247182614881,78.99159663865547,0.8544500565804797,0.8464391679392473,1.4808219178082191,"(1, 6, 2, 6)","(70, 78, 86, 94)",0.30931351661221185
1.159908072680881,79.83193277310924,0.8413088924143601,0.8282038909189021,1.5746575342465754,"(1, 6, 2, 6)","(70, 76, 82, 88)",0.2782667295757882
1.1233877914632695,75.63025210084034,0.8126702360758149,0.804635445516577,1.4698630136986301,"(1, 6, 3, 1)","(70, 78, 86, 94)",0.2626037544262004
1.143389784644598,76.47058823529412,0.7806960340740481,0.7715768519748917,1.5873287671232876,"(1, 6, 3, 1)","(70, 76, 82, 88)",0.24413887531325135
1.130100788876779,74.78991596638656,0.7909528469477004,0.7766949921084728,1.5784246575342467,"(1, 6, 3, 1)","(64, 74, 84, 92)",0.22492261901728497
1.135420258484881,76.47058823529412,0.8290822389258324,0.8204389493978755,1.4565068493150686,"(1, 6, 3, 2)","(70, 78, 86, 94)",0.2966445272136926
1.1453163454636957,77.31092436974791,0.802971129955835,0.7915721650214528,1.5654109589041096,"(1, 6, 3, 2)","(70, 76, 82, 88)",0.2570101324978748
1.1380258567407393,76.47058823529412,0.8018861373248738,0.7887142206909468,1.5712328767123287,"(1, 6, 3, 2)","(64, 74, 84, 92)",0.24162799861088657
1.1368749052807472,76.47058823529412,0.8393223609865844,0.8298797992217665,1.459931506849315,"(1, 6, 3, 3)","(70, 78, 86, 94)",0.29759845377496785
1.1534726575741858,78.15126050420169,0.819067269392614,0.8056997985860103,1.558904109589041,"(1, 6, 3, 3)","(70, 76, 82, 88)",0.27459568634596976
1.1380258567407393,77.31092436974791,0.8108229617304653,0.7984728075009957,1.5780821917808219,"(1, 6, 3, 3)","(64, 74, 84, 92)",0.2387651076320846
1.1399750500022285,78.15126050420169,0.8458059686491703,0.8360236396518204,1.4643835616438357,"(1, 6, 3, 4)","(70, 78, 86, 94)",0.30142119911984316
1.1619012735225178,78.99159663865547,0.8288949774836055,0.8139127591559645,1.560958904109589,"(1, 6, 3, 4)","(70, 76, 82, 88)",0.2886152128728645
1.1401066287796482,78.15126050420169,0.8186109867435758,0.8065658218879352,1.585958904109589,"(1, 6, 3, 4)","(64, 74, 84, 92)",0.23910657863037568
1.1441963097225905,78.15126050420169,0.8487530020346948,0.8397689995809156,1.4746575342465753,"(1, 6, 3, 5)","(70, 78, 86, 94)",0.30379020518756433
1.1620384619569706,78.99159663865547,0.8339636918492879,0.8189901056633231,1.5722602739726028,"(1, 6, 3, 5)","(70, 76, 82, 88)",0.2831551818757355
1.1449105872258405,78.99159663865547,0.8225157836964234,0.8107984802440008,1.595890410958904,"(1, 6, 3, 5)","(64, 74, 84, 92)",0.2431832843100312
1.1479262872556237,78.99159663865547,0.8530383718814687,0.844578632732061,1.4856164383561643,"(1, 6, 3, 6)","(70, 78, 86, 94)",0.304615485745008
1.1635023518074423,79.83193277310924,0.8403376250300052,0.8253919594425164,1.5797945205479451,"(1, 6, 3, 6)","(70, 76, 82, 88)",0.2820005122727299
1.1236907776009775,75.63025210084034,0.8102213505672393,0.8019755611518421,1.481164383561644,"(1, 6, 4, 1)","(70, 78, 86, 94)",0.25706553067249405
1.1453055793088436,76.47058823529412,0.7801139294705721,0.7710759931571616,1.591095890410959,"(1, 6, 4, 1)","(70, 76, 82, 88)",0.2458240391551699
1.1402417060345262,73.94957983193278,0.7899055145050106,0.7757397383744384,1.5856164383561644,"(1, 6, 4, 1)","(64, 74, 84, 92)",0.23947706527533136
1.1332600339301964,76.47058823529412,0.8285431313982761,0.8179313599717711,1.4702054794520547,"(1, 6, 4, 2)","(70, 78, 86, 94)",0.28340808381367333
1.1503104304436231,76.47058823529412,0.8024330932932329,0.7898503873615738,1.5753424657534247,"(1, 6, 4, 2)","(70, 76, 82, 88)",0.2612538433901068
1.143705933563275,76.47058823529412,0.800243465013838,0.7869985532647393,1.582876712328767,"(1, 6, 4, 2)","(64, 74, 84, 92)",0.24654601997929693
1.1389131400821932,76.47058823529412,0.8379558838839841,0.8274173610813604,1.473972602739726,"(1, 6, 4, 3)","(70, 78, 86, 94)",0.2930826365895985
1.1612688045889568,78.15126050420169,0.8158354852176055,0.8029937313075313,1.5705479452054794,"(1, 6, 4, 3)","(70, 76, 82, 88)",0.2826560080430695
1.1504916055886205,77.31092436974791,0.8089400073575161,0.7964540947305231,1.582876712328767,"(1, 6, 4, 3)","(64, 74, 84, 92)",0.25818771346578845
1.1418921901651204,77.31092436974791,0.8423743934168549,0.8327360649879808,1.4753424657534246,"(1, 6, 4, 4)","(70, 78, 86, 94)",0.29850518392085856
1.1612688045889568,78.15126050420169,0.8265780060698615,0.8120483855560069,1.5705479452054794,"(1, 6, 4, 4)","(70, 76, 82, 88)",0.2826560080430695
1.1504916055886205,78.15126050420169,0.8156950172449859,0.803602663391554,1.5897260273972602,"(1, 6, 4, 4)","(64, 74, 84, 92)",0.2551890176067201
1.1442964542900274,78.99159663865547,0.8470133574554451,0.8377333896630654,1.478082191780822,"(1, 6, 4, 5)","(70, 78, 86, 94)",0.3018235290307162
1.1620611689677642,78.99159663865547,0.8313637974846553,0.8160919918167248,1.5756849315068493,"(1, 6, 4, 5)","(70, 76, 82, 88)",0.28151018047940013
1.1504916055886205,78.15126050420169,0.8221256393485377,0.8102998975450362,1.5941780821917808,"(1, 6, 4, 5)","(64, 74, 84, 92)",0.25327693851226046
1.1473331445118042,78.99159663865547,0.8523324242563769,0.8435456103658047,1.4883561643835617,"(1, 6, 4, 6)","(70, 78, 86, 94)",0.3016919929694729
1.164265572620076,78.99159663865547,0.8388296742878955,0.8236040354753699,1.5839041095890412,"(1, 6, 4, 6)","(70, 76, 82, 88)",0.281322857507696
1.128324083924563,75.63025210084034,0.8101989926263676,0.800414169295574,1.4876712328767123,"(1, 6, 5, 1)","(70, 78, 86, 94)",0.26313646422733417
1.1501141665895274,75.63025210084034,0.7795829876002845,0.7704075072779316,1.5982876712328766,"(1, 6, 5, 1)","(70, 76, 82, 88)",0.25090633454002287
1.141187193426936,73.94957983193278,0.789541524549012,0.7754253319869754,1.5976027397260273,"(1, 6, 5, 1)","(64, 74, 84, 92)",0.2362559339866207
1.136783541343908,76.47058823529412,0.8262958570497124,0.8146941779326619,1.481164383561644,"(1, 6, 5, 2)","(70, 78, 86, 94)",0.2842761143944565
1.1517853277068872,76.47058823529412,0.8003583518473216,0.787814975496591,1.586986301369863,"(1, 6, 5, 2)","(70, 76, 82, 88)",0.25858410554498873
1.1506462568334315,76.47058823529412,0.7982419423748925,0.7848706684224915,1.5921232876712328,"(1, 6, 5, 2)","(64, 74, 84, 92)",0.2544170445075882
1.1383988142658479,76.47058823529412,0.8359158768420863,0.8257831123628737,1.4797945205479452,"(1, 6, 5, 3)","(70, 78, 86, 94)",0.28845434522218116
1.1626929060947866,78.15126050420169,0.8123163439373472,0.8002351775020928,1.5777397260273973,"(1, 6, 5, 3)","(70, 76, 82, 88)",0.2816024219305138
1.151906210736898,77.31092436974791,0.8070934613801584,0.7944969118680898,1.585958904109589,"(1, 6, 5, 3)","(64, 74, 84, 92)",0.259243796231293
1.1411374609172142,76.47058823529412,0.8406990154874554,0.8308685303610345,1.4825342465753424,"(1, 6, 5, 4)","(70, 78, 86, 94)",0.2924921120498692
1.163128899711971,78.15126050420169,0.8246335924237915,0.8096868275011934,1.5767123287671232,"(1, 6, 5, 4)","(70, 76, 82, 88)",0.2828600873865532
1.152462088297095,77.31092436974791,0.8130007740779293,0.8007456177947873,1.5938356164383563,"(1, 6, 5, 4)","(64, 74, 84, 92)",0.25674123288784173
1.147860356234406,78.99159663865547,0.8453622221683944,0.8361907245712669,1.4842465753424658,"(1, 6, 5, 5)","(70, 78, 86, 94)",0.30534104682069707
1.163233983461529,78.99159663865547,0.8289741908128576,0.8137737355622248,1.5804794520547945,"(1, 6, 5, 5)","(70, 76, 82, 88)",0.28120544643520057
1.152462088297095,78.15126050420169,0.8203502007703659,0.8085982128591744,1.5972602739726027,"(1, 6, 5, 5)","(64, 74, 84, 92)",0.2552690927910078
1.1534522488511485,78.99159663865547,0.8484273748847958,0.8393949878524603,1.4910958904109588,"(1, 6, 5, 6)","(70, 78, 86, 94)",0.31246901439703884
1.1695955612567104,78.99159663865547,0.8356339429247278,0.8203405463690899,1.5825342465753425,"(1, 6, 5, 6)","(70, 76, 82, 88)",0.29113406165173095
1.1279095327918993,75.63025210084034,0.8133808636094195,0.8000610025003573,1.4924657534246575,"(1, 6, 6, 1)","(70, 78, 86, 94)",0.2597328482283352
1.1394786520733189,76.47058823529412,0.8245590890119624,0.8131621456486792,1.4876712328767123,"(1, 6, 6, 2)","(70, 78, 86, 94)",0.28600959554360333
1.159873400484799,76.47058823529412,0.7989037441035788,0.7855661210076128,1.5948630136986301,"(1, 6, 6, 2)","(70, 76, 82, 88)",0.2687566663302321
1.150177989727916,76.47058823529412,0.7967300755202954,0.783051881413811,1.5996575342465753,"(1, 6, 6, 2)","(64, 74, 84, 92)",0.25043959452056824
1.1395930449355514,76.47058823529412,0.8343972647700766,0.823951883163381,1.4880136986301369,"(1, 6, 6, 3)","(70, 78, 86, 94)",0.2860432920784632
1.1654128702480198,78.15126050420169,0.8112532523639411,0.7979397070261304,1.590068493150685,"(1, 6, 6, 3)","(70, 76, 82, 88)",0.2803282536994879
1.152367537077764,77.31092436974791,0.8041210168663698,0.7913393919579754,1.5948630136986301,"(1, 6, 6, 3)","(64, 74, 84, 92)",0.2561388648630229
1.143079700893582,77.31092436974791,0.8390095027193764,0.8291250229518614,1.4876712328767123,"(1, 6, 6, 4)","(70, 78, 86, 94)",0.29339376868627776
1.1696271805302412,78.15126050420169,0.8223881878635786,0.8069302442167187,1.5845890410958905,"(1, 6, 6, 4)","(70, 76, 82, 88)",0.29016483136983257
1.1555257609524083,77.31092436974791,0.8116055264499761,0.7992782556453037,1.5986301369863014,"(1, 6, 6, 4)","(64, 74, 84, 92)",0.2598027585703846
1.144888515177163,78.99159663865547,0.8449072733228716,0.8349993147917053,1.4880136986301369,"(1, 6, 6, 5)","(70, 78, 86, 94)",0.29689436092443244
1.169662421643389,78.99159663865547,0.8268100685904802,0.811197460625403,1.58013698630137,"(1, 6, 6, 5)","(70, 76, 82, 88)",0.29245234427313815
1.1518600676851303,78.99159663865547,0.8467499301487262,0.83669874620881,1.4945205479452055,"(1, 6, 6, 6)","(70, 78, 86, 94)",0.3070854554297648
1.169662421643389,78.99159663865547,0.8330852041175532,0.8172268614107466,1.584931506849315,"(1, 6, 6, 6)","(70, 76, 82, 88)",0.29005519391024365
1.1900981078187254,80.67226890756302,0.8164603713586811,0.8035509645035732,1.5897260273972602,"(2, 1, 1, 1)","(64, 72, 80, 88)",0.32234986923965053
1.1710126180753166,78.99159663865547,0.8624388904488798,0.8348941713405764,1.4236301369863014,"(2, 1, 1, 1)","(70, 78, 86, 94)",0.4036837872109334
1.1893004264963014,78.99159663865547,0.8463215303208371,0.8116019211891724,1.526027397260274,"(2, 1, 1, 1)","(70, 76, 82, 88)",0.35986799828723964
1.175538004627461,78.99159663865547,0.8318354415149625,0.8186702780169263,1.5232876712328767,"(2, 1, 1, 1)","(64, 74, 84, 92)",0.33545220779593343
1.1744074082028055,80.67226890756302,0.8656846898813307,0.8348941713405764,1.461986301369863,"(2, 1, 1, 2)","(70, 78, 86, 94)",0.3775164061913952
1.1905014532508231,79.83193277310924,0.8511960027601138,0.8116019211891724,1.5664383561643835,"(2, 1, 1, 2)","(70, 76, 82, 88)",0.3363145365734
1.175538004627461,80.67226890756302,0.8390165683247582,0.825549867258722,1.5712328767123287,"(2, 1, 1, 2)","(64, 74, 84, 92)",0.30729674670994384
1.1756652158967873,80.67226890756302,0.8698363772800718,0.8348941713405764,1.510958904109589,"(2, 1, 1, 3)","(70, 78, 86, 94)",0.3437951946505489
1.1931489645743045,80.67226890756302,0.854665858306641,0.8116019211891724,1.5941780821917808,"(2, 1, 1, 3)","(70, 76, 82, 88)",0.3250691507532964
1.1763780069686414,81.5126050420168,0.8692097674539322,0.8348941713405764,1.5513698630136987,"(2, 1, 1, 4)","(70, 78, 86, 94)",0.31989054680026874
1.17709422342028,81.5126050420168,0.8686072564460801,0.8348941713405764,1.5732876712328767,"(2, 1, 1, 5)","(70, 78, 86, 94)",0.3089098759780271
1.1617383510807902,78.99159663865547,0.8569997563085746,0.8341459310068232,1.4356164383561645,"(2, 1, 2, 1)","(70, 78, 86, 94)",0.37128615185212827
1.1841086882138687,78.99159663865547,0.8365775310990673,0.8091922102404073,1.5414383561643836,"(2, 1, 2, 1)","(70, 76, 82, 88)",0.3400362868972148
1.1686352656279904,78.99159663865547,0.826113407173996,0.8109596057784217,1.5363013698630137,"(2, 1, 2, 1)","(64, 74, 84, 92)",0.3144412360368658
1.167188369045446,79.83193277310924,0.8594756152552017,0.8341459310068232,1.459931506849315,"(2, 1, 2, 2)","(70, 78, 86, 94)",0.36350710172204215
1.1891025342217327,80.67226890756302,0.8459856400256677,0.8091922102404073,1.566095890410959,"(2, 1, 2, 2)","(70, 76, 82, 88)",0.3340468239125587
1.1686352656279904,79.83193277310924,0.8342934479962323,0.8253471894314853,1.5736301369863013,"(2, 1, 2, 2)","(64, 74, 84, 92)",0.29397908993058625
1.1682562961689946,79.83193277310924,0.8640545086041329,0.8341459310068232,1.5082191780821919,"(2, 1, 2, 3)","(70, 78, 86, 94)",0.331070340170798
1.1920856769433585,80.67226890756302,0.8499007313693303,0.8091922102404073,1.5876712328767124,"(2, 1, 2, 3)","(70, 76, 82, 88)",0.32685907731620445
1.1696244608973718,80.67226890756302,0.8402401327393977,0.8276455908371398,1.593150684931507,"(2, 1, 2, 3)","(64, 74, 84, 92)",0.2859719548616199
1.1723841751228543,79.83193277310924,0.8677634989564985,0.8341459310068232,1.5332191780821918,"(2, 1, 2, 4)","(70, 78, 86, 94)",0.3232895255997011
1.1744244876255399,80.67226890756302,0.8688493802380768,0.8341459310068232,1.5520547945205478,"(2, 1, 2, 5)","(70, 78, 86, 94)",0.31595502721251645
1.1758891858105707,80.67226890756302,0.8674578567620371,0.8341459310068232,1.5732876712328767,"(2, 1, 2, 6)","(70, 78, 86, 94)",0.3068078987854638
1.1545294271645248,78.99159663865547,0.8514025311896879,0.8375287394166773,1.4486301369863013,"(2, 1, 3, 1)","(70, 78, 86, 94)",0.34444727276367365
1.168224480050475,78.99159663865547,0.8306424074020198,0.8124866816609179,1.5527397260273972,"(2, 1, 3, 1)","(70, 76, 82, 88)",0.30434664296616315
1.1651462192698374,78.15126050420169,0.8203958114843998,0.805307833406318,1.5544520547945206,"(2, 1, 3, 1)","(64, 74, 84, 92)",0.2978548241308988
1.162989605383532,79.83193277310924,0.855995321134446,0.8388345265092029,1.4592465753424657,"(2, 1, 3, 2)","(70, 78, 86, 94)",0.35490652328106903
1.1883011650562025,78.99159663865547,0.8411348022740223,0.8124866816609179,1.5633561643835616,"(2, 1, 3, 2)","(70, 76, 82, 88)",0.33424887657392793
1.1651462192698374,78.99159663865547,0.8314931132417156,0.8182258758569547,1.5794520547945206,"(2, 1, 3, 2)","(64, 74, 84, 92)",0.28500411363352557
1.1650571935875138,79.83193277310924,0.8582622865887802,0.8388345265092029,1.4972602739726026,"(2, 1, 3, 3)","(70, 78, 86, 94)",0.3319331992255788
1.1894614068011318,80.67226890756302,0.8457096314392255,0.8124866816609179,1.5832191780821918,"(2, 1, 3, 3)","(70, 76, 82, 88)",0.3248545554076951
1.1672387916806686,79.83193277310924,0.8350906169498039,0.825338644818146,1.5952054794520547,"(2, 1, 3, 3)","(64, 74, 84, 92)",0.2809765659997424
1.1691039648583177,79.83193277310924,0.8634464186914053,0.8388345265092029,1.529109589041096,"(2, 1, 3, 4)","(70, 78, 86, 94)",0.31960102096199844
1.191464176715614,81.5126050420168,0.8502195181773922,0.8124866816609179,1.5982876712328766,"(2, 1, 3, 4)","(70, 76, 82, 88)",0.32002026102438064
1.1731840352711176,79.83193277310924,0.8669547865973873,0.8388345265092029,1.5476027397260275,"(2, 1, 3, 5)","(70, 78, 86, 94)",0.3162585259485074
1.1744517719372294,80.67226890756302,0.8676387412458201,0.8388345265092029,1.5626712328767123,"(2, 1, 3, 6)","(70, 78, 86, 94)",0.31004210228649415
1.153052866095749,78.15126050420169,0.8463418154382454,0.8334553570649117,1.463013698630137,"(2, 1, 4, 1)","(70, 78, 86, 94)",0.33055796523638115
1.1647975901577667,78.15126050420169,0.8260624928767453,0.8130660318910022,1.5650684931506849,"(2, 1, 4, 1)","(70, 76, 82, 88)",0.291641795915563
1.1619493445292084,78.99159663865547,0.8163125974004838,0.801279299896575,1.5626712328767123,"(2, 1, 4, 1)","(64, 74, 84, 92)",0.2878223286824641
1.1581411799579615,78.99159663865547,0.852380368134738,0.8417835912595963,1.4671232876712328,"(2, 1, 4, 2)","(70, 78, 86, 94)",0.33854270196279157
1.174072321351435,78.99159663865547,0.8369664787406923,0.820238238209934,1.5667808219178083,"(2, 1, 4, 2)","(70, 76, 82, 88)",0.3071245790611421
1.1619493445292084,79.83193277310924,0.8254805301643268,0.8121313965026111,1.5832191780821918,"(2, 1, 4, 2)","(64, 74, 84, 92)",0.2776817886231876
1.1621754125110118,79.83193277310924,0.855279939998701,0.8436412078242671,1.492123287671233,"(2, 1, 4, 3)","(70, 78, 86, 94)",0.3295422439333015
1.1854688767449915,79.83193277310924,0.8423682862384797,0.820238238209934,1.5777397260273973,"(2, 1, 4, 3)","(70, 76, 82, 88)",0.3210249674542828
1.164617131198554,80.67226890756302,0.8344343307621288,0.822146325592435,1.5952054794520547,"(2, 1, 4, 3)","(64, 74, 84, 92)",0.2765719350401484
1.1678335113433835,79.83193277310924,0.8605972686254417,0.8436412078242671,1.5202054794520548,"(2, 1, 4, 4)","(70, 78, 86, 94)",0.32262926472855824
1.1908781684057919,79.83193277310924,0.8472755013447647,0.820238238209934,1.5917808219178082,"(2, 1, 4, 4)","(70, 76, 82, 88)",0.3225487567968242
1.170711758022653,79.83193277310924,0.8634714292892215,0.8436412078242671,1.5397260273972602,"(2, 1, 4, 5)","(70, 78, 86, 94)",0.3162933587729357
1.1731066138530264,79.83193277310924,0.8661514614903256,0.8436412078242671,1.5578767123287671,"(2, 1, 4, 6)","(70, 78, 86, 94)",0.31029546497902827
1.1485982374441275,78.15126050420169,0.8469846923985384,0.8301074155272175,1.4688356164383563,"(2, 1, 5, 1)","(70, 78, 86, 94)",0.31695168249587446
1.162893680429115,78.99159663865547,0.8262039612085562,0.8091481964375528,1.5698630136986302,"(2, 1, 5, 1)","(70, 76, 82, 88)",0.28584708344532195
1.1577988598225741,78.15126050420169,0.8112460525081303,0.7963130687458283,1.5773972602739725,"(2, 1, 5, 1)","(64, 74, 84, 92)",0.27329339898097066
1.1516584070123213,78.99159663865547,0.8496212897062673,0.8393491780710798,1.4756849315068492,"(2, 1, 5, 2)","(70, 78, 86, 94)",0.31882112921236727
1.1672301518416583,79.83193277310924,0.8295637050354623,0.8204342188441146,1.5736301369863013,"(2, 1, 5, 2)","(70, 76, 82, 88)",0.29152957813590596
1.1577988598225741,78.99159663865547,0.8221475114433178,0.808475528509827,1.5904109589041096,"(2, 1, 5, 2)","(64, 74, 84, 92)",0.2672695305579562
1.1602503496175685,78.99159663865547,0.8544422286054613,0.8453512490421616,1.4934931506849316,"(2, 1, 5, 3)","(70, 78, 86, 94)",0.32472659325697417
1.1755592288167882,80.67226890756302,0.8395392345750896,0.8278484017173734,1.577054794520548,"(2, 1, 5, 3)","(70, 76, 82, 88)",0.30423320364689704
1.1659932383915312,80.67226890756302,0.8560360712792395,0.8474033636644337,1.5113013698630138,"(2, 1, 5, 4)","(70, 78, 86, 94)",0.3246485305447228
1.1830299198947352,80.67226890756302,0.8424339685238472,0.8278484017173734,1.5835616438356164,"(2, 1, 5, 4)","(70, 76, 82, 88)",0.3136428204768936
1.1683393428643585,80.67226890756302,0.8607254483401151,0.8474033636644337,1.5315068493150685,"(2, 1, 5, 5)","(70, 78, 86, 94)",0.31672092858500434
1.1903896321690153,81.5126050420168,0.8471327553641808,0.8278484017173734,1.5972602739726027,"(2, 1, 5, 5)","(70, 76, 82, 88)",0.3187716318426173
1.1709437276125056,80.67226890756302,0.8630888576854296,0.8474033636644337,1.5455479452054794,"(2, 1, 5, 6)","(70, 78, 86, 94)",0.31334317930227024
1.1464291804914606,78.15126050420169,0.844065389869911,0.8265174540241312,1.4756849315068492,"(2, 1, 6, 1)","(70, 78, 86, 94)",0.30782808281862134
1.1615200218213555,78.99159663865547,0.8214344487255661,0.8044906429889124,1.5767123287671232,"(2, 1, 6, 1)","(70, 76, 82, 88)",0.2800703466261034
1.1554209879881479,78.15126050420169,0.807810536322228,0.7928473616841041,1.5904109589041096,"(2, 1, 6, 1)","(64, 74, 84, 92)",0.2632420446202968
1.1512166778638455,78.99159663865547,0.8489910844063154,0.837038552606998,1.4832191780821917,"(2, 1, 6, 2)","(70, 78, 86, 94)",0.31293600238301134
1.1658000847878136,78.99159663865547,0.8322930203732986,0.8165862850353666,1.5777397260273973,"(2, 1, 6, 2)","(70, 76, 82, 88)",0.2869805854062926
1.1554209879881479,78.15126050420169,0.8183645156294501,0.8042528766716879,1.5976027397260273,"(2, 1, 6, 2)","(64, 74, 84, 92)",0.26007408878245947
1.158640371655233,78.99159663865547,0.8519625340534511,0.8425105971611492,1.496917808219178,"(2, 1, 6, 3)","(70, 78, 86, 94)",0.3192487148403033
1.1683179018490735,80.67226890756302,0.8359276446490165,0.8276531918766461,1.5818493150684931,"(2, 1, 6, 3)","(70, 76, 82, 88)",0.28928091430211567
1.1651007115291991,79.83193277310924,0.8537546753834994,0.8448034025965993,1.5092465753424658,"(2, 1, 6, 4)","(70, 78, 86, 94)",0.3242058356861207
1.1758651666894004,80.67226890756302,0.8405735578925556,0.8323235523800381,1.5832191780821918,"(2, 1, 6, 4)","(70, 76, 82, 88)",0.30154215310220156
1.1671197494042294,79.83193277310924,0.8570404119908422,0.8489841092505532,1.525,"(2, 1, 6, 5)","(70, 78, 86, 94)",0.31832333219853215
1.1828812955904677,81.5126050420168,0.8436867187282643,0.8347440131355792,1.5928082191780821,"(2, 1, 6, 5)","(70, 76, 82, 88)",0.3084999324807428
1.1690897257781268,80.67226890756302,0.8612726212922905,0.8491467515219344,1.5410958904109588,"(2, 1, 6, 6)","(70, 78, 86, 94)",0.31249493624818364
1.1696888530271636,78.99159663865547,0.8055986030246053,0.792128807027751,1.5852739726027398,"(2, 2, 1, 1)","(64, 72, 80, 88)",0.2899306324396242
1.157968168874229,77.31092436974791,0.8535599575929547,0.8343727995053455,1.4123287671232876,"(2, 2, 1, 1)","(70, 78, 86, 94)",0.38311217035942574
1.1679484664367654,78.15126050420169,0.8361229608266162,0.8061588027224962,1.5229452054794521,"(2, 2, 1, 1)","(70, 76, 82, 88)",0.32115882252479044
1.1627722744363895,78.15126050420169,0.8259681327408105,0.8105850375154559,1.498972602739726,"(2, 2, 1, 1)","(64, 74, 84, 92)",0.3262148533659968
1.1684796903179582,78.15126050420169,0.8602910129787805,0.8343727995053455,1.4386986301369864,"(2, 2, 1, 2)","(70, 78, 86, 94)",0.3840442589605291
1.1745197406828083,78.99159663865547,0.8442994728778286,0.8061588027224962,1.5455479452054794,"(2, 2, 1, 2)","(70, 76, 82, 88)",0.31989808084984317
1.1673135201651599,79.83193277310924,0.8332227017615218,0.8232902597642494,1.5404109589041095,"(2, 2, 1, 2)","(64, 74, 84, 92)",0.309604232498268
1.171728709836953,78.15126050420169,0.8625700604751165,0.8343727995053455,1.4777397260273972,"(2, 2, 1, 3)","(70, 78, 86, 94)",0.35946081198846097
1.179120238872688,79.83193277310924,0.8491461702038822,0.8061588027224962,1.5753424657534247,"(2, 2, 1, 3)","(70, 76, 82, 88)",0.31132803423110056
1.1716993434930703,79.83193277310924,0.8359115189893618,0.8267787185186308,1.5702054794520548,"(2, 2, 1, 3)","(64, 74, 84, 92)",0.3011183681680271
