eff,win,p05,pior,cap,w,cuts,eff_por_cap
1.1378963964961293,76.47058823529412,0.8022611657705154,0.7852970545160113,1.5246575342465754,"(1, 1, 1, 0)","(64, 74, 84, 92)",0.2628312518072438
1.1691187435494657,79.83193277310924,0.8106563188772291,0.7972352701841419,1.6215753424657535,"(1, 1, 1, 1)","(64, 72, 80, 88)",0.27208084361677115
1.162129620582087,78.99159663865547,0.8551359308786808,0.8351169851613784,1.446917808219178,"(1, 1, 1, 1)","(70, 78, 86, 94)",0.3627727908809917
1.18386202357101,80.67226890756302,0.7924562487639769,0.7752103957389407,1.6523972602739727,"(1, 1, 1, 1)","(64, 70, 76, 82)",0.2818252539776111
1.170824137572062,79.83193277310924,0.8387887549175775,0.8102622225684525,1.5486301369863014,"(1, 1, 1, 1)","(70, 76, 82, 88)",0.3113648450127473
1.1748956918343825,78.99159663865547,0.7853793429699484,0.768185231773562,1.704109589041096,"(1, 1, 1, 1)","(58, 68, 78, 86)",0.24839271408385055
1.1623172811269433,78.99159663865547,0.8285014296083043,0.8165987877013644,1.5465753424657533,"(1, 1, 1, 1)","(64, 74, 84, 92)",0.2969714667234803
1.1785509751328107,79.83193277310924,0.8244603400776187,0.810883664873258,1.6530821917808218,"(1, 1, 1, 2)","(64, 72, 80, 88)",0.2733974029301559
1.1691474303709275,78.99159663865547,0.8623745208375561,0.8351169851613784,1.4972602739726026,"(1, 1, 1, 2)","(70, 78, 86, 94)",0.34015874427211323
1.1996092292554918,80.67226890756302,0.8047882492427225,0.7910348324704531,1.709931506849315,"(1, 1, 1, 2)","(64, 70, 76, 82)",0.28116688346649116
1.1816117410027893,80.67226890756302,0.8500569877303348,0.8102622225684525,1.5873287671232876,"(1, 1, 1, 2)","(70, 76, 82, 88)",0.30921649196976375
1.1690034219938799,79.83193277310924,0.8376510769680793,0.8285056674265457,1.5952054794520547,"(1, 1, 1, 2)","(64, 74, 84, 92)",0.2839413073775197
1.184789070607867,79.83193277310924,0.824593215229213,0.810883664873258,1.710958904109589,"(1, 1, 1, 3)","(64, 72, 80, 88)",0.2599152630900634
1.1709503969275474,79.83193277310924,0.8685412030550812,0.8351169851613784,1.5424657534246575,"(1, 1, 1, 3)","(70, 78, 86, 94)",0.3151358327199738
1.1908067957594743,80.67226890756302,0.8522285668341576,0.8102622225684525,1.6154109589041097,"(1, 1, 1, 3)","(70, 76, 82, 88)",0.31004777051622984
1.1740758476187771,79.83193277310924,0.8391125664954899,0.828706017792907,1.641095890410959,"(1, 1, 1, 3)","(64, 74, 84, 92)",0.27152856573014383
1.1479599918560297,76.47058823529412,0.7729489026710894,0.754881371327597,1.667123287671233,"(1, 1, 2, 0)","(64, 72, 80, 88)",0.22178807814148188
1.1352740799723513,75.63025210084034,0.8269893518180013,0.8074953889738972,1.4623287671232876,"(1, 1, 2, 0)","(70, 78, 86, 94)",0.29259282482908583
1.15632950248076,76.47058823529412,0.7980864725460524,0.7761801215665634,1.5808219178082192,"(1, 1, 2, 0)","(70, 76, 82, 88)",0.2691522094597991
1.1345125375769505,76.47058823529412,0.7962255363997662,0.7795313065799874,1.5578767123287671,"(1, 1, 2, 0)","(64, 74, 84, 92)",0.24111516864622184
1.1643198887180248,79.83193277310924,0.8000660724136818,0.7855039566032361,1.6315068493150684,"(1, 1, 2, 1)","(64, 72, 80, 88)",0.26020286065977904
1.1533521735911658,78.15126050420169,0.8487769463330793,0.8384523911075817,1.4585616438356164,"(1, 1, 2, 1)","(70, 78, 86, 94)",0.33441997526975675
